creative_id,image_path,status,reason,width,height
500382,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500382.png,ok,,360,640
500383,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500383.png,ok,,360,640
500384,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500384.png,ok,,320,480
500385,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500385.png,ok,,360,640
500386,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500386.png,ok,,320,480
500387,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500387.png,ok,,320,320
500388,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500388.png,ok,,320,320
500389,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500389.png,ok,,320,480
500390,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500390.png,ok,,360,640
500391,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500391.png,ok,,360,640
500392,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500392.png,ok,,360,640
500393,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500393.png,ok,,360,640
500394,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500394.png,ok,,320,320
500395,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500395.png,ok,,320,320
500396,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500396.png,ok,,360,640
500397,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500397.png,ok,,360,640
500398,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500398.png,ok,,360,640
500399,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500399.png,ok,,360,640
500400,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500400.png,ok,,360,640
500401,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500401.png,ok,,360,640
500402,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500402.png,ok,,320,320
500403,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500403.png,ok,,320,320
500404,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500404.png,ok,,320,320
500405,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500405.png,ok,,360,640
500406,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500406.png,ok,,360,640
500407,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500407.png,ok,,360,640
500408,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500408.png,ok,,320,480
500409,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500409.png,ok,,360,640
500410,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500410.png,ok,,320,480
500411,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500411.png,ok,,320,320
500412,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500412.png,ok,,360,640
500413,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500413.png,ok,,320,480
500414,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500414.png,ok,,360,640
500415,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500415.png,ok,,320,320
500416,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500416.png,ok,,360,640
500417,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500417.png,ok,,360,640
500418,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500418.png,ok,,360,640
500419,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500419.png,ok,,360,640
500420,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500420.png,ok,,360,640
500421,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500421.png,ok,,360,640
500422,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500422.png,ok,,320,320
500423,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500423.png,ok,,360,640
500424,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500424.png,ok,,360,640
500425,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500425.png,ok,,360,640
500426,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500426.png,ok,,360,640
500427,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500427.png,ok,,320,480
500428,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500428.png,ok,,360,640
500429,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500429.png,ok,,320,320
500430,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500430.png,ok,,360,640
500431,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500431.png,ok,,320,320
500432,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500432.png,ok,,320,480
500433,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500433.png,ok,,360,640
500434,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500434.png,ok,,360,640
500435,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500435.png,ok,,360,640
500436,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500436.png,ok,,360,640
500437,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500437.png,ok,,360,640
500438,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500438.png,ok,,360,640
500439,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500439.png,ok,,360,640
500440,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500440.png,ok,,360,640
500441,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500441.png,ok,,320,320
500442,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500442.png,ok,,320,480
500443,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500443.png,ok,,320,480
500444,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500444.png,ok,,320,320
500445,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500445.png,ok,,360,640
500446,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500446.png,ok,,320,480
500447,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500447.png,ok,,320,320
500448,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500448.png,ok,,320,480
500449,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500449.png,ok,,360,640
500450,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500450.png,ok,,360,640
500451,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500451.png,ok,,360,640
500452,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500452.png,ok,,360,640
500453,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500453.png,ok,,360,640
500454,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500454.png,ok,,360,640
500455,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500455.png,ok,,320,320
500456,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500456.png,ok,,360,640
500457,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500457.png,ok,,320,480
500458,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500458.png,ok,,320,320
500459,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500459.png,ok,,320,320
500460,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500460.png,ok,,320,320
500461,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500461.png,ok,,320,320
500462,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500462.png,ok,,360,640
500463,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500463.png,ok,,360,640
500464,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500464.png,ok,,320,320
500465,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500465.png,ok,,360,640
500466,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500466.png,ok,,320,320
500467,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500467.png,ok,,360,640
500468,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500468.png,ok,,360,640
500469,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500469.png,ok,,320,480
500470,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500470.png,ok,,360,640
500471,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500471.png,ok,,360,640
500472,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500472.png,ok,,360,640
500473,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500473.png,ok,,360,640
500474,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500474.png,ok,,320,320
500475,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500475.png,ok,,360,640
500476,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500476.png,ok,,360,640
500477,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500477.png,ok,,320,480
500478,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500478.png,ok,,360,640
500479,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500479.png,ok,,320,320
500480,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500480.png,ok,,360,640
500481,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500481.png,ok,,360,640
500482,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500482.png,ok,,320,320
500483,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500483.png,ok,,320,320
500484,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500484.png,ok,,360,640
500485,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500485.png,ok,,320,320
500486,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500486.png,ok,,360,640
500487,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500487.png,ok,,360,640
500488,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500488.png,ok,,360,640
500489,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500489.png,ok,,360,640
500490,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500490.png,ok,,320,320
500491,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500491.png,ok,,360,640
500492,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500492.png,ok,,320,480
500493,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500493.png,ok,,320,480
500494,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500494.png,ok,,320,480
500495,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500495.png,ok,,320,480
500496,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500496.png,ok,,360,640
500497,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500497.png,ok,,360,640
500498,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500498.png,ok,,320,320
500499,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500499.png,ok,,360,640
500500,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500500.png,ok,,360,640
500501,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500501.png,ok,,360,640
500502,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500502.png,ok,,320,320
500503,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500503.png,ok,,360,640
500504,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500504.png,ok,,360,640
500505,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500505.png,ok,,360,640
500506,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500506.png,ok,,360,640
500507,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500507.png,ok,,360,640
500508,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500508.png,ok,,360,640
500509,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500509.png,ok,,360,640
500510,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500510.png,ok,,360,640
500511,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500511.png,ok,,320,320
500512,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500512.png,ok,,320,320
500513,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500513.png,ok,,360,640
500514,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500514.png,ok,,360,640
500515,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500515.png,ok,,320,320
500516,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500516.png,ok,,320,320
500517,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500517.png,ok,,320,480
500518,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500518.png,ok,,360,640
500519,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500519.png,ok,,320,480
500520,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500520.png,ok,,360,640
500521,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500521.png,ok,,320,480
500522,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500522.png,ok,,320,320
500523,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500523.png,ok,,320,320
500524,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500524.png,ok,,360,640
500525,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500525.png,ok,,360,640
500526,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500526.png,ok,,360,640
500527,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500527.png,ok,,360,640
500528,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500528.png,ok,,320,480
500529,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500529.png,ok,,320,320
500530,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500530.png,ok,,360,640
500531,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500531.png,ok,,360,640
500532,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500532.png,ok,,360,640
500533,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500533.png,ok,,320,480
500534,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500534.png,ok,,320,320
500535,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500535.png,ok,,360,640
500536,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500536.png,ok,,360,640
500537,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500537.png,ok,,360,640
500538,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500538.png,ok,,320,320
500539,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500539.png,ok,,360,640
500540,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500540.png,ok,,360,640
500541,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500541.png,ok,,360,640
500542,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500542.png,ok,,360,640
500543,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500543.png,ok,,360,640
500544,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500544.png,ok,,360,640
500545,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500545.png,ok,,360,640
500546,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500546.png,ok,,360,640
500547,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500547.png,ok,,320,480
500548,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500548.png,ok,,320,480
500549,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500549.png,ok,,360,640
500550,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500550.png,ok,,320,320
500551,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500551.png,ok,,320,320
500552,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500552.png,ok,,320,320
500553,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500553.png,ok,,320,320
500554,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500554.png,ok,,320,320
500555,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500555.png,ok,,360,640
500556,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500556.png,ok,,360,640
500557,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500557.png,ok,,320,320
500558,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500558.png,ok,,360,640
500559,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500559.png,ok,,360,640
500560,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500560.png,ok,,360,640
500561,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500561.png,ok,,360,640
500562,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500562.png,ok,,360,640
500563,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500563.png,ok,,360,640
500564,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500564.png,ok,,320,480
500565,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500565.png,ok,,320,320
500566,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500566.png,ok,,320,320
500567,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500567.png,ok,,320,480
500568,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500568.png,ok,,320,320
500569,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500569.png,ok,,320,320
500570,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500570.png,ok,,320,320
500571,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500571.png,ok,,320,480
500572,C:\Users\sylbo\Documents_local\hack_UPC_2026\Smadex_Creative_Intelligence_Dataset_FULL\assets\creative_500572.png,ok,,360,640
