creative_id,campaign_id,advertiser_id,advertiser_name,app_name,vertical,format,language,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,objective,primary_theme,target_age_segment,target_os,creative_launch_date,asset_file,creative_status,best_score,winner_segment,action_hint,global_rank,global_pct,campaign_rank,campaign_pct,vertical_rank,vertical_pct,format_rank,format_pct,vertical_format_rank,vertical_format_pct,perf_score,overall_roas,overall_ipm,overall_ctr,overall_cvr,lifecycle_spend_usd,lifecycle_impressions,lifecycle_revenue_usd,fatigue_day,has_fatigue,ctr_decay_pct,cvr_decay_pct,evidence_ok,low_evidence,perf_score_pct,overall_roas_pct,overall_ipm_pct,overall_cvr_pct,overall_ctr_pct,overall_roas_vs_campaign_median,overall_ipm_vs_vertical_median,perf_score_vs_vertical_format_median
500530,20088,1016,FreshDash,FreshDash Go,food_delivery,playable,pt,urgency,challenge,Learn more,"Your cravings, delivered",Free delivery over $15,orange,adventurous,order,discount,35-44,Both,2026-01-10,assets/creative_500530.png,stable,0.28791574279379156,not_top,Review,750.0,0.1696230598669623,3.0,0.6666666666666666,105.0,0.34591194968553457,38.0,0.02631578947368421,1.0,1.0,0.3024691358024691,1.1732710700927826,0.4139693697414799,0.0044050557080688,0.0939759669743104,56178.68,8633489,65912.82,,0,-0.8562133955351959,-0.0495410499729159,True,False,0.19290465631929046,0.08314855875831485,0.5576496674057649,0.5997782705099778,0.369179600886918,0.016005382426930614,-0.0069090611057002205,0.0
500539,20089,1017,PulsePlay,PulsePlay Stream,entertainment,rewarded_video,es,drama,exclusive,Try for free,Watch what’s trending,New hits every week,blue,premium,install,ugc,25-34,Android,2026-01-19,assets/creative_500539.png,stable,0.543458980044346,not_top,Review,416.0,0.5399113082039911,1.0,1.0,71.0,0.5882352941176471,131.0,0.1875,30.0,0.32558139534883723,0.4774691358024691,2.2658354753730467,0.4599410328459093,0.0044990318670463,0.1022311124788429,32546.86,7222665,73745.83,,0,-0.8403870708106891,-0.0519667180927515,True,False,0.49002217294900224,0.5110864745011087,0.6352549889135255,0.7283813747228381,0.39578713968957874,0.1767856350916457,0.017954054940988784,-0.15555555555555567
500536,20089,1017,PulsePlay,PulsePlay Stream,entertainment,rewarded_video,es,celebrity,watch now,Shop now,Binge starts now,Start free today,purple,trustworthy,install,ugc,25-34,Android,2026-01-05,assets/creative_500536.png,stable,0.4339246119733925,not_top,Review,570.0,0.369179600886918,2.0,0.8333333333333334,99.0,0.4235294117647059,147.0,0.0875,36.0,0.18604651162790697,0.4018518518518518,2.086874126945085,0.4005323949117551,0.0043212789015852,0.0926883924952916,43095.8,9707080,89935.51,,0,-0.8338170535856084,-0.0607819186849521,True,False,0.352549889135255,0.45121951219512196,0.5299334811529933,0.5687361419068736,0.34478935698447893,-0.002175713336316054,-0.041454582993165456,-0.23117283950617296
500535,20089,1017,PulsePlay,PulsePlay Stream,entertainment,interstitial,es,ugc,watch now,Install now,Stream the hype,Cancel anytime,purple,playful,install,ugc,25-34,Android,2026-01-14,assets/creative_500535.png,stable,0.3509423503325942,not_top,Review,669.0,0.25942350332594233,3.0,0.6666666666666666,118.0,0.31176470588235294,235.0,0.176056338028169,46.0,0.3181818181818182,0.341358024691358,2.0912255536177176,0.3367252369271147,0.0041184918800439,0.0817593543303326,37045.87,10168528,77471.27,,0,-0.8241572957828954,-0.0947713203299795,True,False,0.2660753880266075,0.4556541019955654,0.3858093126385809,0.3835920177383592,0.30155210643015523,0.002175713336316498,-0.10526174097780583,-0.125
500545,20090,1018,StormByte,StormByte Arena,gaming,playable,it,gameplay,discover,Learn more,Unlock rare gear,Free rewards for new players,lime,excited,install,reward,45-54,Both,2026-01-06,assets/creative_500545.png,fatigued,0.6736141906873614,not_top,Review,215.0,0.7627494456762749,1.0,1.0,62.0,0.5986842105263158,25.0,0.3684210526315789,23.0,0.35294117647058826,0.6203703703703703,1.3529604415219223,1.4519624624998666,0.0067763481678708,0.2142691648259989,59082.91,9553966,79936.84,10.0,1,-0.8746167690997513,-0.0824672968400037,True,False,0.7727272727272727,0.13968957871396895,0.9445676274944568,0.9745011086474501,0.8647450110864745,0.13925610052173387,0.09798179706788068,-0.08688271604938269
500542,20090,1018,StormByte,StormByte Arena,gaming,playable,en,drama,competition,Order now,Win epic rewards,No ads in first week,orange,excited,install,reward,45-54,Both,2026-01-09,assets/creative_500542.png,stable,0.6279933481152993,not_top,Review,279.0,0.6917960088691796,2.0,0.8333333333333334,85.0,0.4473684210526316,30.0,0.23684210526315788,28.0,0.20588235294117646,0.5774691358024692,1.2719106930253972,1.3655702557591676,0.0061090703695461,0.2235315969785776,49110.61,7931485,62464.31,,0,-0.864989900330015,-0.123639564335343,True,False,0.6879157427937915,0.1164079822616408,0.9323725055432373,0.9889135254988913,0.7671840354767184,0.05820635202520874,0.011589590327181654,-0.12978395061728387
500543,20090,1018,StormByte,StormByte Arena,gaming,rewarded_video,en,competitive,security,Shop now,Beat your rivals,Play with friends tonight,lime,trustworthy,install,reward,45-54,Both,2026-01-15,assets/creative_500543.png,stable,0.6172949002217296,not_top,Review,299.0,0.6696230598669624,3.0,0.6666666666666666,93.0,0.39473684210526316,113.0,0.3,31.0,0.3023255813953488,0.5790123456790123,1.226790225485861,1.2044415969093618,0.006295041424065,0.1913317984382046,37474.19,6692728,45972.97,,0,-0.883910244689407,-0.0677409601011896,True,False,0.6929046563192904,0.10421286031042129,0.9079822616407982,0.9246119733924612,0.8004434589800443,0.013085884485672494,-0.1495390685226241,-0.08271604938271615
500551,20091,1019,ZenDrop,ZenDrop Market,ecommerce,native,en,ugc,before/after,Learn more,New collection drop,Shop bestsellers now,beige,urgent,purchase,discount,45-54,iOS,2026-02-08,assets/creative_500551.png,stable,0.4431263858093127,not_top,Review,552.0,0.38913525498891355,1.0,1.0,37.0,0.7333333333333333,157.0,0.3858267716535433,18.0,0.6666666666666666,0.4342592592592593,2.766092044775869,0.3303013625290451,0.0046718448778346,0.0707004130415678,22671.14,4871309,62710.46,,0,-0.8118513396304758,-0.0213347375811832,True,False,0.40687361419068735,0.6252771618625277,0.3558758314855876,0.31042128603104213,0.43680709534368073,0.4314442455634593,0.02620830177712813,0.028086419753086456
500549,20091,1019,ZenDrop,ZenDrop Market,ecommerce,interstitial,it,trust,late-night,Learn more,New collection drop,Only this weekend,white,urgent,purchase,discount,45-54,iOS,2026-02-02,assets/creative_500549.png,stable,0.4422949002217295,not_top,Review,556.0,0.38470066518847007,2.0,0.8333333333333334,38.0,0.725925925925926,190.0,0.3345070422535211,12.0,0.65625,0.4558641975308641,2.2639405961119854,0.3461679908528799,0.0051918588163434,0.066675154910449,26530.25,4538259,60062.91,,0,-0.8320150654561989,0.0915307576413413,True,False,0.4401330376940133,0.508869179600887,0.4090909090909091,0.2838137472283814,0.5764966740576497,-0.07070720310042411,0.04207493010096297,-0.04598765432098778
500550,20091,1019,ZenDrop,ZenDrop Market,ecommerce,native,it,feature-focus,limited offer,Start now,Your next favorite pick,Free shipping over $25,red,playful,purchase,discount,45-54,iOS,2026-01-27,assets/creative_500550.png,stable,0.39772727272727276,not_top,Review,609.0,0.3259423503325942,3.0,0.6666666666666666,48.0,0.6518518518518519,172.0,0.32677165354330706,22.0,0.5882352941176471,0.3839506172839506,2.711567224629677,0.3159219072984054,0.0042897929487533,0.0736450246136514,44133.75,9518175,119671.63,,0,-0.7503322525613438,-0.137035290227845,True,False,0.3303769401330377,0.61529933481153,0.3093126385809313,0.33148558758314856,0.3348115299334812,0.37691942541726764,0.01182884654648847,-0.022222222222222254
500556,20092,1020,NovaPay,NovaPay Pay,fintech,interstitial,fr,trust,security,Shop now,Earn cashback daily,Built for peace of mind,white,urgent,signup,testimonial,18-24,Android,2026-01-25,assets/creative_500556.png,stable,0.8100332594235035,strong_candidate,Keep,46.0,0.950110864745011,1.0,1.0,11.0,0.9290780141843972,7.0,0.9788732394366197,4.0,0.90625,0.686111111111111,7.901154762549412,0.4867909889246313,0.0051262835679832,0.0949598246895544,23637.76,4005826,186765.6,,0,-0.771818571675126,-0.0720692402722241,True,False,0.876940133037694,0.9423503325942351,0.6718403547671841,0.6164079822616408,0.5532150776053215,0.1629963660058973,0.1040501218663018,0.14722222222222203
500552,20092,1020,NovaPay,NovaPay Pay,fintech,native,es,minimalist,earn more,Learn more,Earn cashback daily,Built for peace of mind,white,trustworthy,signup,testimonial,18-24,Android,2026-01-28,assets/creative_500552.png,stable,0.7941241685144125,strong_candidate,Keep,59.0,0.9356984478935698,2.0,0.8333333333333334,17.0,0.8865248226950354,9.0,0.968503937007874,6.0,0.9019607843137255,0.6425925925925925,9.552503384656404,0.4758915328741654,0.0044891287183328,0.1060097766701811,22203.14,4648118,212095.57,,0,-0.7600715955145481,0.0438867227493005,True,False,0.8048780487804879,0.9767184035476718,0.655210643015521,0.7738359201773836,0.39135254988913526,1.8143449881128895,0.09315066581583592,0.125
500554,20092,1020,NovaPay,NovaPay Pay,fintech,native,it,testimonial,cashback,Start now,"Your money, clearer",Built for peace of mind,blue,premium,signup,testimonial,18-24,Android,2026-01-30,assets/creative_500554.png,stable,0.7894678492239467,strong_candidate,Keep,63.0,0.9312638580931264,3.0,0.6666666666666666,18.0,0.8794326241134752,11.0,0.9606299212598425,7.0,0.8823529411764706,0.6358024691358025,9.45580065832053,0.4728540945084117,0.0044409444076766,0.1064760220125786,21955.87,4582809,207610.33,,0,-0.749414909398399,-0.1404442573630263,True,False,0.7960088691796009,0.9745011086474501,0.6518847006651884,0.7815964523281597,0.3780487804878049,1.7176422617770157,0.09011322745008221,0.11820987654321002
500563,20093,1021,RouteBloom,RouteBloom Travel,travel,rewarded_video,it,family,book now,Learn more,Book your next trip,Special fares today,orange,premium,booking,discount,18-24,Android,2026-01-16,assets/creative_500563.png,fatigued,0.8054878048780487,strong_but_fatigued,Refresh,52.0,0.9434589800443459,1.0,1.0,21.0,0.8620689655172413,31.0,0.8125,18.0,0.6304347826086957,0.7527777777777778,10.634869896210365,0.4077412590467592,0.0063875485177483,0.0638337631274059,45467.93,8377862,483545.52,10.0,1,-0.8239201425260625,-0.0360820187487609,True,False,0.9545454545454546,0.9922394678492239,0.549889135254989,0.24944567627494457,0.8137472283813747,-0.03210604130453376,0.0755303408403376,0.0
500558,20093,1021,RouteBloom,RouteBloom Travel,travel,interstitial,es,celebrity,escape,Order now,Book your next trip,Hotels + flights in one tap,white,premium,booking,discount,18-24,Android,2026-01-31,assets/creative_500558.png,stable,0.7917960088691796,strong_candidate,Keep,60.0,0.934589800443459,2.0,0.8,22.0,0.8551724137931035,10.0,0.9683098591549296,3.0,0.9615384615384616,0.7777777777777777,12.609035902007008,0.3876918216968617,0.0073813012883972,0.0525235058899816,16738.34,3760719,211054.33,,0,-0.7042355946370837,-0.0159454740276575,True,False,0.9700665188470067,0.9988913525498891,0.49889135254988914,0.08314855875831485,0.9190687361419069,1.9420599644921097,0.05548090349044016,0.2003086419753085
500562,20093,1021,RouteBloom,RouteBloom Travel,travel,rewarded_video,es,ugc,discover,Book now,Dream destinations await,Hotels + flights in one tap,teal,premium,booking,discount,18-24,Android,2026-01-24,assets/creative_500562.png,fatigued,0.7876385809312638,strong_but_fatigued,Refresh,66.0,0.9273835920177383,3.0,0.6,24.0,0.8413793103448276,33.0,0.796875,19.0,0.6086956521739131,0.766358024691358,10.260437991688736,0.3878485073675056,0.0072490377752015,0.0535034468566725,21722.33,4022189,222880.62,12.0,1,-0.8002388904956953,0.0375318497058623,True,False,0.9611973392461197,0.9878048780487805,0.5,0.10643015521064302,0.9113082039911308,-0.40653794582616243,0.05563758916108402,0.013580246913580285
500565,20094,1022,CraveLoop,CraveLoop Express,food_delivery,native,en,feature-focus,fast,Learn more,"Fast food, fast",Fresh favorites nearby,red,excited,order,food-closeup,45-54,Android,2026-01-28,assets/creative_500565.png,fatigued,0.7992793791574279,strong_but_fatigued,Refresh,56.0,0.9390243902439024,1.0,1.0,1.0,1.0,7.0,0.9763779527559056,1.0,1.0,0.7441358024691359,2.7117296077791253,0.6550508715809648,0.0069541081267702,0.0941962448152487,20584.32,4541632,55819.11,14.0,1,-0.808758854725862,-0.0048879027024764,True,False,0.9478935698447893,0.6164079822616408,0.8070953436807096,0.6053215077605322,0.8813747228381374,0.6717776025054163,0.23417244073378463,0.2680555555555557
500566,20094,1022,CraveLoop,CraveLoop Express,food_delivery,native,ja,ugc,late-night,Order now,"Fast food, fast",Late-night deals available,orange,calm,order,food-closeup,45-54,Android,2026-01-30,assets/creative_500566.png,stable,0.7869733924611972,strong_candidate,Keep,70.0,0.9235033259423503,2.0,0.8333333333333334,4.0,0.9811320754716981,12.0,0.9566929133858267,3.0,0.9607843137254902,0.7320987654320987,2.582747685145017,0.6420347021298144,0.0068994419966591,0.0930560330010312,19017.39,4216283,49117.12,,0,-0.7501308445640837,-0.0953021913943621,True,False,0.9390243902439024,0.5964523281596452,0.8015521064301552,0.582039911308204,0.8747228381374723,0.5427956798713081,0.22115627128263426,0.25601851851851853
500569,20094,1022,CraveLoop,CraveLoop Express,food_delivery,native,ja,combo,discover,Claim reward,Hungry? We got you,Late-night deals available,orange,calm,order,food-closeup,45-54,Android,2026-02-01,assets/creative_500569.png,fatigued,0.6854767184035476,not_top,Review,196.0,0.7838137472283814,3.0,0.6666666666666666,18.0,0.8930817610062893,37.0,0.8582677165354331,10.0,0.8235294117647058,0.6391975308641976,2.207796858409081,0.5525003763835187,0.00610695511977,0.0904706790123456,19240.57,4244341,42479.27,13.0,1,-0.8357278487146945,0.0408261872120108,True,False,0.8004434589800443,0.49445676274944567,0.753880266075388,0.5266075388026608,0.7649667405764967,0.16784485313537179,0.13162194553633855,0.16311728395061742
500574,20095,1023,NeonCast,NeonCast Stream,entertainment,interstitial,en,wanderlust,exclusive,Get offer,Binge starts now,Cancel anytime,purple,trustworthy,signup,celebrity,45-54,iOS,2026-01-19,assets/creative_500574.png,stable,0.766019955654102,not_top,Review,97.0,0.893569844789357,1.0,1.0,12.0,0.9352941176470588,19.0,0.9366197183098591,2.0,0.9848484848484849,0.7191358024691358,2.7006019873664617,0.5826407241453856,0.0066903321513249,0.0870869653354956,17447.21,3686663,47117.97,,0,-0.7257857277281792,-0.1286518262215831,True,False,0.9212860310421286,0.6119733924611973,0.779379157427938,0.458980044345898,0.8547671840354767,0.39281390867453814,0.14065374624046506,0.25277777777777777
500573,20095,1023,NeonCast,NeonCast Stream,entertainment,rewarded_video,es,celebrity,trending,Start now,Watch what’s trending,Cancel anytime,blue,urgent,signup,celebrity,45-54,iOS,2026-01-08,assets/creative_500573.png,fatigued,0.7147450110864746,not_top,Review,152.0,0.8325942350332595,2.0,0.8333333333333334,21.0,0.8823529411764706,67.0,0.5875,14.0,0.6976744186046512,0.6570987654320987,2.2661262279057097,0.5795400258074977,0.0061678629853129,0.0939612353885797,24961.2,4341374,56565.23,11.0,1,-0.8260529300029492,-0.0321899881532908,True,False,0.8314855875831486,0.5121951219512195,0.7771618625277162,0.5986696230598669,0.7760532150776053,-0.04166185078621387,0.13755304790257722,0.024074074074073915
500570,20095,1023,NeonCast,NeonCast Stream,entertainment,native,en,reward,trending,Get offer,Exclusive tonight,Cancel anytime,blue,premium,signup,celebrity,45-54,iOS,2026-01-15,assets/creative_500570.png,stable,0.7119179600886918,not_top,Review,160.0,0.8237250554323725,3.0,0.6666666666666666,25.0,0.8588235294117647,32.0,0.8779527559055118,4.0,0.9411764705882353,0.654320987654321,2.963071012310832,0.5032416480800969,0.0058308397333927,0.0863068907893443,19953.16,5234066,59122.63,,0,-0.7366201784059502,-0.0115881063169068,True,False,0.8270509977827051,0.6463414634146342,0.6951219512195121,0.44567627494456763,0.7184035476718403,0.6552829336189085,0.06125467017517633,0.24907407407407423
500580,20096,1024,GlitchWave,GlitchWave Legends,gaming,rewarded_video,en,reward,book now,Start now,Win epic rewards,No ads in first week,purple,playful,install,gameplay,45-54,Android,2026-02-06,assets/creative_500580.png,stable,0.6033813747228381,not_top,Review,314.0,0.6529933481152993,1.0,1.0,95.0,0.3815789473684211,115.0,0.2875,33.0,0.2558139534883721,0.571604938271605,0.9910828778088864,1.3531884568322432,0.0064629116644844,0.2093775262732417,42992.57,5741994,42609.2,,0,-0.882778045202941,-0.045967403259674,True,False,0.6801552106430155,0.031042128603104215,0.9290465631929047,0.9656319290465631,0.8237250554323725,0.009089768417187005,-0.0007922085997427164,-0.09012345679012346
500577,20096,1024,GlitchWave,GlitchWave Legends,gaming,playable,en,minimalist,cashback,Learn more,Beat your rivals,Free rewards for new players,purple,adventurous,install,gameplay,45-54,Android,2026-01-26,assets/creative_500577.png,stable,0.5978935698447894,not_top,Review,324.0,0.6419068736141907,2.0,0.8333333333333334,96.0,0.375,33.0,0.15789473684210525,31.0,0.11764705882352941,0.5635802469135802,0.9867690469653896,1.380517260932652,0.0062780902257243,0.2198944601458584,67094.94,8059298,66207.21,,0,-0.8626108095121728,-0.068008037556014,True,False,0.6646341463414634,0.028824833702882482,0.934589800443459,0.9811529933481153,0.7960088691796009,0.004775937573690214,0.026536595500666005,-0.14367283950617282
500579,20096,1024,GlitchWave,GlitchWave Legends,gaming,interstitial,fr,fantasy,free rewards,Start now,Unlock rare gear,No ads in first week,lime,adventurous,install,gameplay,45-54,Android,2026-02-02,assets/creative_500579.png,stable,0.5971729490022174,not_top,Review,327.0,0.6385809312638581,3.0,0.6666666666666666,97.0,0.3684210526315789,92.0,0.6795774647887324,27.0,0.559322033898305,0.5709876543209876,1.08918629609447,1.190528387354905,0.00645922638072,0.1843143926505614,56135.53,9100161,61142.05,,0,-0.8861379680906118,-0.2028270709575163,True,False,0.6784922394678492,0.05432372505543237,0.9046563192904656,0.9013303769401331,0.8226164079822617,0.10719318670277067,-0.16345227807708085,0.007407407407407418
500585,20097,1025,LuxShelf,LuxShelf Outlet,ecommerce,rewarded_video,en,testimonial,free shipping,Book now,New collection drop,Shop bestsellers now,teal,adventurous,purchase,product-focus,25-34,Android,2026-01-10,assets/creative_500585.png,stable,0.4456762749445677,not_top,Review,548.0,0.39356984478935697,1.0,1.0,36.0,0.7407407407407407,145.0,0.1,7.0,0.45454545454545453,0.457716049382716,2.108017974997003,0.3655723766197423,0.0052485388848884,0.0696522183863956,39704.04,5960516,83696.83,,0,-0.8379949621730696,-0.2046801990667267,True,False,0.44789356984478934,0.4634146341463415,0.45454545454545453,0.30376940133037694,0.5875831485587583,-0.029559013263175782,0.061479315867825346,-0.12067901234567918
500583,20097,1025,LuxShelf,LuxShelf Outlet,ecommerce,interstitial,it,testimonial,new collection,Claim reward,Flash sale live,Shop bestsellers now,lime,playful,purchase,product-focus,25-34,Android,2026-01-14,assets/creative_500583.png,stable,0.3547117516629712,not_top,Review,663.0,0.2660753880266075,2.0,0.8333333333333334,58.0,0.5777777777777777,231.0,0.19014084507042253,20.0,0.40625,0.3873456790123457,2.167136001523355,0.3018434670063201,0.0050319313850879,0.0599856086871197,32769.78,6075997,71016.57,,0,-0.8257665385361052,0.0630937292534252,True,False,0.33647450110864746,0.4789356984478936,0.26496674057649666,0.2073170731707317,0.5332594235033259,0.029559013263176226,-0.002249593745596856,-0.1145061728395062
500584,20097,1025,LuxShelf,LuxShelf Outlet,ecommerce,native,it,combo,new collection,Book now,New collection drop,Shop bestsellers now,red,excited,purchase,product-focus,25-34,Android,2026-01-08,assets/creative_500584.png,stable,0.3097560975609756,not_top,Review,729.0,0.19290465631929046,3.0,0.6666666666666666,70.0,0.4888888888888889,213.0,0.16535433070866143,32.0,0.39215686274509803,0.3256172839506173,2.4383543813540727,0.2717189279426326,0.0043349359786696,0.0626811858997783,40872.41,9469344,99661.42,,0,-0.7926004649963264,-0.0032898919262555,True,False,0.23780487804878048,0.5620842572062085,0.16518847006651885,0.23725055432372505,0.34700665188470065,0.30077739309389395,-0.03237413280928436,-0.08055555555555555
500591,20098,1026,ClearLedger,ClearLedger Wallet,fintech,native,en,feature-focus,security,Shop now,"Your money, clearer",No hidden fees,blue,excited,signup,minimalist,45-54,Both,2026-01-12,assets/creative_500591.png,stable,0.6692904656319291,not_top,Review,222.0,0.7549889135254989,1.0,1.0,35.0,0.7588652482269503,50.0,0.8070866141732284,19.0,0.6470588235294118,0.5475308641975309,6.084210257874258,0.4458083828571212,0.0042134298203817,0.1058065286149072,28233.14,3977045,171776.36000000002,,0,-0.7016071140407429,-0.2007190523371022,True,False,0.6252771618625277,0.811529933481153,0.6164079822616408,0.7682926829268293,0.3237250554323725,0.1485894882346983,0.06306751579879172,0.02993827160493845
500588,20098,1026,ClearLedger,ClearLedger Wallet,fintech,banner,en,testimonial,earn more,Claim reward,Secure & simple,"Fast signup, instant card",orange,adventurous,signup,minimalist,45-54,Both,2026-01-15,assets/creative_500588.png,stable,0.4833702882483371,not_top,Review,491.0,0.4567627494456763,2.0,0.6666666666666666,82.0,0.425531914893617,13.0,0.927710843373494,9.0,0.8367346938775511,0.4030864197530864,5.291175563698956,0.3450973988419641,0.0035416028794404,0.0974410205179436,23610.12,3674325,124925.29,,0,-0.7087635484774453,-0.1153920171062009,True,False,0.3558758314855876,0.7483370288248337,0.4057649667405765,0.6529933481152993,0.14966740576496673,-0.6444452059406034,-0.03764346821636538,0.04999999999999999
500590,20098,1026,ClearLedger,ClearLedger Wallet,fintech,banner,en,discount,security,Try for free,Track every euro,No hidden fees,green,calm,signup,minimalist,45-54,Both,2026-01-15,assets/creative_500590.png,stable,0.40221729490022173,not_top,Review,603.0,0.3325942350332594,3.0,0.3333333333333333,110.0,0.22695035460992907,38.0,0.7771084337349398,24.0,0.5306122448979592,0.3509259259259258,4.529101931606313,0.3091859975917946,0.0035019923304947,0.0882885992923103,21277.11,3308688,96366.2,,0,-0.7112747397726654,-0.0249683810009671,True,False,0.2827050997782705,0.7028824833702882,0.29490022172949004,0.4778270509977827,0.13303769401330376,-1.4065188380332465,-0.07355486946653489,-0.0021604938271606033
500595,20099,1027,WayPoint,WayPoint Travel,travel,rewarded_video,ja,destination,book now,Start now,Dream destinations await,Special fares today,orange,urgent,booking,wanderlust,45-54,Android,2026-02-01,assets/creative_500595.png,top_performer,0.9026164079822618,top_winner,Scale,4.0,0.9966740576496674,1.0,1.0,3.0,0.9862068965517241,4.0,0.98125,3.0,0.9565217391304348,0.8790123456790123,10.41913601589925,0.5521592093916835,0.0083105190476894,0.0664410016056937,21575.86,2772751,224801.82,,0,-0.6929381434272962,-0.1040856953265713,True,False,0.9966740576496674,0.9900221729490022,0.7516629711751663,0.28159645232815966,0.958980044345898,2.298823916071628,0.21994829118526193,0.12623456790123455
500598,20099,1027,WayPoint,WayPoint Travel,travel,interstitial,it,discount,last-minute deal,Shop now,Book your next trip,Special fares today,teal,adventurous,booking,wanderlust,45-54,Android,2026-01-28,assets/creative_500598.png,fatigued,0.7825388026607539,strong_but_fatigued,Refresh,73.0,0.9201773835920177,2.0,0.8,25.0,0.8344827586206897,14.0,0.954225352112676,5.0,0.9230769230769231,0.7388888888888889,8.579681793924244,0.3953905713327191,0.0066840975776003,0.0591539196940726,23872.58,3755780,204819.14,13.0,1,-0.834764026643883,-0.1272984606065548,True,False,0.9434589800443459,0.9556541019955654,0.5221729490022173,0.1917960088691796,0.852549889135255,0.45936969409662254,0.06317965312629753,0.16141975308641976
500599,20099,1027,WayPoint,WayPoint Travel,travel,rewarded_video,ja,destination,discover,Shop now,Last-minute savings,Special fares today,blue,premium,booking,wanderlust,45-54,Android,2026-01-27,assets/creative_500599.png,stable,0.7763303769401332,strong_candidate,Keep,80.0,0.9124168514412417,3.0,0.6,27.0,0.8206896551724138,40.0,0.75625,21.0,0.5652173913043478,0.7206790123456791,7.660942405730999,0.4057867631764499,0.0063442502389065,0.0639613426166476,23744.55,3033613,181905.63,,0,-0.7889460744455392,-0.0983644093357903,True,False,0.9257206208425721,0.9246119733924612,0.5465631929046563,0.2516629711751663,0.8082039911308204,-0.45936969409662254,0.07357584497002834,-0.032098765432098664
500602,20100,1028,QuickFork,QuickFork Kitchen,food_delivery,rewarded_video,ja,gameplay,fast,Book now,Hungry? We got you,Fresh favorites nearby,red,excited,order,combo,45-54,iOS,2026-01-07,assets/creative_500602.png,fatigued,0.6221729490022174,not_top,Review,291.0,0.6784922394678492,1.0,1.0,30.0,0.8176100628930818,111.0,0.3125,5.0,0.5555555555555556,0.6015432098765432,1.5232592849757205,0.6814039455949854,0.0067941845362703,0.1002922340359385,39864.94,4734343,60724.64,10.0,1,-0.8494061577017884,-0.0711135524676915,True,False,0.7350332594235033,0.2006651884700665,0.8215077605321508,0.7028824833702882,0.8680709534368071,0.04117493037171216,0.2605255147478053,0.01790123456790127
500601,20100,1028,QuickFork,QuickFork Kitchen,food_delivery,interstitial,en,discount,2-for-1,Shop now,2-for-1 tonight,Fresh favorites nearby,purple,adventurous,order,combo,45-54,iOS,2026-01-21,assets/creative_500601.png,stable,0.5476164079822617,not_top,Review,411.0,0.5454545454545454,2.0,0.8,44.0,0.7295597484276729,133.0,0.5352112676056338,15.0,0.6744186046511628,0.5333333333333333,1.5155916158296268,0.5832132861315433,0.0058475273236904,0.0997367355204536,23406.49,3377838,35474.68,,0,-0.859114757884236,0.0422413793103446,True,False,0.5931263858093127,0.1951219512195122,0.7815964523281597,0.6929046563192904,0.7195121951219512,0.03350726122561842,0.1623348552843632,0.05308641975308642
500600,20100,1028,QuickFork,QuickFork Kitchen,food_delivery,interstitial,en,discount,late-night,Learn more,Hungry? We got you,Free delivery over $15,orange,premium,order,combo,45-54,iOS,2026-01-20,assets/creative_500600.png,stable,0.5069844789356984,not_top,Review,454.0,0.4977827050997783,3.0,0.6,48.0,0.7044025157232704,153.0,0.4647887323943662,17.0,0.627906976744186,0.5209876543209876,1.44857709337839,0.5372670866446864,0.00603467763025,0.0890299564555899,21839.1,3158578,31635.62,,0,-0.8432672109374766,-0.0488462143692114,True,False,0.5753880266075388,0.17184035476718404,0.7328159645232816,0.49667405764966743,0.7527716186252772,-0.03350726122561842,0.11638865579750624,0.04074074074074069
500610,20101,1029,BingeLayer,BingeLayer Plus,entertainment,rewarded_video,en,trust,exclusive,Get offer,Exclusive tonight,New hits every week,orange,urgent,signup,trailer,18-24,iOS,2026-01-26,assets/creative_500610.png,stable,0.7451219512195122,not_top,Review,119.0,0.8691796008869179,1.0,1.0,16.0,0.9117647058823529,57.0,0.65,11.0,0.7674418604651163,0.6839506172839506,1.961006144481949,0.7783295653313976,0.0070404609859907,0.1105509379116137,27706.16,3127210,54331.95,,0,-0.7092297859172121,-0.0396773625736445,True,False,0.8758314855875832,0.40687361419068735,0.8403547671840355,0.8070953436807096,0.885809312638581,0.1693137792564554,0.3363425874264771,0.05092592592592582
500609,20101,1029,BingeLayer,BingeLayer Plus,entertainment,rewarded_video,en,celebrity,exclusive,Get offer,Watch what’s trending,Cancel anytime,lime,calm,signup,trailer,18-24,iOS,2026-01-20,assets/creative_500609.png,stable,0.702660753880266,not_top,Review,169.0,0.8137472283813747,2.0,0.8333333333333334,26.0,0.8529411764705882,78.0,0.51875,17.0,0.627906976744186,0.6453703703703704,1.855357486375727,0.7256894049346879,0.0065338169172881,0.1110666879897649,33944.93,3828084,62979.98,,0,-0.778218238772733,-0.1243314158845494,True,False,0.8104212860310421,0.35698447893569846,0.8325942350332595,0.8093126385809313,0.835920177383592,0.06366512115023326,0.2837024270297674,0.012345679012345623
