creative_id,landscape_x,landscape_y,landscape_method,vertical,format,creative_status,perf_score,overall_roas,asset_file
500413,0.71932817,0.34080052,tsne_pca_fallback,fintech,banner,stable,0.3641975308641975,5.711673409811875,assets/creative_500413.png
500414,0.8953996,-0.5221495,tsne_pca_fallback,travel,rewarded_video,fatigued,0.6864197530864198,8.910075991125135,assets/creative_500414.png
500415,0.41577554,-0.5209639,tsne_pca_fallback,travel,native,fatigued,0.6246913580246913,11.61530082626934,assets/creative_500415.png
500416,0.7366631,-0.49166876,tsne_pca_fallback,travel,rewarded_video,fatigued,0.7722222222222223,10.673170166863716,assets/creative_500416.png
500417,0.9811121,-0.2693997,tsne_pca_fallback,travel,rewarded_video,top_performer,0.8135802469135802,11.25840752261807,assets/creative_500417.png
500418,0.9726901,0.16732538,tsne_pca_fallback,travel,interstitial,stable,0.5268518518518518,7.7289341227894655,assets/creative_500418.png
500419,0.9614905,0.092190504,tsne_pca_fallback,travel,interstitial,stable,0.5496913580246914,8.384198017653333,assets/creative_500419.png
500420,-0.0049654245,0.7060392,tsne_pca_fallback,food_delivery,interstitial,stable,0.2734567901234568,1.164201099398346,assets/creative_500420.png
500421,0.051211596,0.7258984,tsne_pca_fallback,food_delivery,interstitial,stable,0.3095679012345679,1.230983329865687,assets/creative_500421.png
500422,0.08366263,0.5975456,tsne_pca_fallback,food_delivery,native,stable,0.3188271604938271,1.498015244227706,assets/creative_500422.png
500423,-0.15427035,0.48135555,tsne_pca_fallback,food_delivery,interstitial,stable,0.3728395061728395,1.3176595194305023,assets/creative_500423.png
500424,0.21076119,0.8501098,tsne_pca_fallback,food_delivery,interstitial,stable,0.3212962962962963,1.207385203316268,assets/creative_500424.png
500425,0.10334253,0.9913629,tsne_pca_fallback,food_delivery,interstitial,underperformer,0.1808641975308641,0.9980064568416358,assets/creative_500425.png
500426,0.30217218,-0.9195675,tsne_pca_fallback,entertainment,rewarded_video,fatigued,0.7586419753086421,3.248322829353934,assets/creative_500426.png
500427,0.19125485,-0.38788235,tsne_pca_fallback,entertainment,banner,underperformer,0.1422839506172839,1.881747463266349,assets/creative_500427.png
500428,0.5184556,0.5132257,tsne_pca_fallback,entertainment,interstitial,stable,0.4589506172839506,2.288894745131166,assets/creative_500428.png
500429,0.1808207,0.0076487064,tsne_pca_fallback,entertainment,native,stable,0.4567901234567901,2.849579173817719,assets/creative_500429.png
500430,0.10746944,-0.5373893,tsne_pca_fallback,entertainment,interstitial,stable,0.554320987654321,2.580194926236929,assets/creative_500430.png
500431,0.18168533,0.0059121847,tsne_pca_fallback,entertainment,native,stable,0.3929012345679012,2.4722544961989805,assets/creative_500431.png
500432,-0.779744,0.44578934,tsne_pca_fallback,gaming,banner,stable,0.4462962962962963,1.2725934608854022,assets/creative_500432.png
500433,-0.9254066,0.23608482,tsne_pca_fallback,gaming,interstitial,stable,0.4780864197530864,1.1422331493797462,assets/creative_500433.png
500434,-0.7713262,0.11816335,tsne_pca_fallback,gaming,interstitial,stable,0.5577160493827161,1.2326257845172386,assets/creative_500434.png
500435,-0.8237875,0.38878584,tsne_pca_fallback,gaming,rewarded_video,fatigued,0.6524691358024691,1.5379064684036612,assets/creative_500435.png
500436,-0.5928743,0.38449788,tsne_pca_fallback,gaming,playable,fatigued,0.6438271604938272,1.3606762064759186,assets/creative_500436.png
500437,-0.7738725,0.10721254,tsne_pca_fallback,gaming,interstitial,stable,0.5018518518518519,1.146804746179421,assets/creative_500437.png
500438,0.2911148,0.61648273,tsne_pca_fallback,ecommerce,rewarded_video,stable,0.3626543209876542,1.7593056671144385,assets/creative_500438.png
500439,0.3385582,0.6130749,tsne_pca_fallback,ecommerce,rewarded_video,fatigued,0.6722222222222222,2.4501101528629,assets/creative_500439.png
500440,-0.21383971,0.044741035,tsne_pca_fallback,ecommerce,rewarded_video,stable,0.4231481481481481,1.837101932843012,assets/creative_500440.png
500441,0.04124129,0.3445257,tsne_pca_fallback,ecommerce,native,stable,0.2567901234567901,1.93513649404406,assets/creative_500441.png
500442,-0.061523974,-0.021295309,tsne_pca_fallback,ecommerce,banner,underperformer,0.053395061728395,1.3828547580294168,assets/creative_500442.png
500443,-0.011060834,0.34214973,tsne_pca_fallback,ecommerce,banner,underperformer,0.0601851851851851,1.2836844315630656,assets/creative_500443.png
500444,0.359761,-0.44258595,tsne_pca_fallback,fintech,native,stable,0.3469135802469136,6.573162155996352,assets/creative_500444.png
500445,0.68618035,-0.17458844,tsne_pca_fallback,fintech,interstitial,stable,0.4966049382716049,7.246987692220824,assets/creative_500445.png
500446,0.58850443,-0.075129926,tsne_pca_fallback,fintech,banner,stable,0.2805555555555555,5.880826694415323,assets/creative_500446.png
500447,0.49345803,-0.45750135,tsne_pca_fallback,fintech,native,stable,0.5175925925925925,8.734314774755585,assets/creative_500447.png
500448,0.54635835,0.08659351,tsne_pca_fallback,fintech,banner,stable,0.3867283950617284,7.513637603990586,assets/creative_500448.png
500449,0.5493932,-0.15468049,tsne_pca_fallback,fintech,interstitial,stable,0.5638888888888889,7.752688581294339,assets/creative_500449.png
500450,0.7102835,-0.6864332,tsne_pca_fallback,travel,rewarded_video,top_performer,0.8172839506172839,7.132664237786908,assets/creative_500450.png
500451,0.6786766,-0.4656173,tsne_pca_fallback,travel,interstitial,stable,0.4694444444444444,4.779267943273542,assets/creative_500451.png
500452,0.70694876,-0.6576371,tsne_pca_fallback,travel,interstitial,stable,0.7182098765432099,6.507610378550189,assets/creative_500452.png
500453,0.7234,-0.69562674,tsne_pca_fallback,travel,interstitial,fatigued,0.6314814814814814,5.969654477557767,assets/creative_500453.png
500454,0.97134423,-0.21186644,tsne_pca_fallback,travel,interstitial,stable,0.5774691358024692,6.021506006737846,assets/creative_500454.png
500455,0.5065806,-0.36419576,tsne_pca_fallback,travel,native,stable,0.5793209876543209,7.235740316477087,assets/creative_500455.png
500456,-0.20336115,0.45427406,tsne_pca_fallback,food_delivery,interstitial,stable,0.2743827160493827,1.419891261721202,assets/creative_500456.png
500457,-0.1802144,0.68087435,tsne_pca_fallback,food_delivery,banner,underperformer,0.2117283950617283,1.6171565738827345,assets/creative_500457.png
500458,0.13560307,0.44727814,tsne_pca_fallback,food_delivery,native,fatigued,0.6151234567901235,2.613177977542366,assets/creative_500458.png
500459,0.15238404,0.3713168,tsne_pca_fallback,food_delivery,native,fatigued,0.6506172839506172,2.8518712490345384,assets/creative_500459.png
500460,0.08946383,0.62100506,tsne_pca_fallback,food_delivery,native,underperformer,0.2179012345679012,1.596067471551134,assets/creative_500460.png
500461,0.12247217,0.51433575,tsne_pca_fallback,food_delivery,native,stable,0.4969135802469135,2.395910559369954,assets/creative_500461.png
500462,0.3685496,0.16910446,tsne_pca_fallback,entertainment,interstitial,stable,0.5015432098765432,1.604645315423453,assets/creative_500462.png
500463,0.26777005,-0.8769787,tsne_pca_fallback,entertainment,interstitial,stable,0.6188271604938271,1.8764542872627887,assets/creative_500463.png
500464,0.31144893,-0.5310837,tsne_pca_fallback,entertainment,native,stable,0.5691358024691359,2.127307575328052,assets/creative_500464.png
500465,0.14347005,-0.3963763,tsne_pca_fallback,entertainment,interstitial,stable,0.4978395061728395,1.5927500451103829,assets/creative_500465.png
500466,0.23792756,-0.46140742,tsne_pca_fallback,entertainment,native,stable,0.3518518518518518,1.642823206300455,assets/creative_500466.png
500467,0.1636486,-0.36448872,tsne_pca_fallback,entertainment,interstitial,stable,0.4481481481481482,1.5202714968991895,assets/creative_500467.png
500468,-0.58047867,0.4130869,tsne_pca_fallback,gaming,rewarded_video,fatigued,0.7274691358024691,1.7137401694416037,assets/creative_500468.png
500469,-0.6642178,0.50981617,tsne_pca_fallback,gaming,banner,stable,0.4179012345679012,1.2195981449805735,assets/creative_500469.png
500470,-0.735152,0.2715757,tsne_pca_fallback,gaming,playable,stable,0.7700617283950617,1.8789786841659737,assets/creative_500470.png
500471,-0.838563,0.3684559,tsne_pca_fallback,gaming,playable,fatigued,0.6654320987654321,1.4408116742630663,assets/creative_500471.png
500472,-0.6332926,0.1351819,tsne_pca_fallback,gaming,rewarded_video,fatigued,0.6567901234567901,1.3803580640758415,assets/creative_500472.png
500473,-0.6062454,0.18834484,tsne_pca_fallback,gaming,interstitial,stable,0.6731481481481482,1.5530328798949915,assets/creative_500473.png
500474,0.07236135,0.23609471,tsne_pca_fallback,ecommerce,native,stable,0.5271604938271605,3.2839223270329385,assets/creative_500474.png
500475,-0.10283488,0.06932294,tsne_pca_fallback,ecommerce,interstitial,stable,0.533641975308642,2.6509562123407515,assets/creative_500475.png
500476,-0.065009,0.09313476,tsne_pca_fallback,ecommerce,interstitial,stable,0.3422839506172839,2.1758804596752563,assets/creative_500476.png
500477,-0.19607818,0.15625036,tsne_pca_fallback,ecommerce,banner,stable,0.4148148148148148,2.906737580523143,assets/creative_500477.png
500478,-0.058864653,0.34679854,tsne_pca_fallback,ecommerce,interstitial,stable,0.5188271604938272,2.534782205257301,assets/creative_500478.png
500479,0.32415843,0.32527936,tsne_pca_fallback,ecommerce,native,stable,0.5657407407407408,3.365332786527991,assets/creative_500479.png
500480,0.79590523,0.076450944,tsne_pca_fallback,fintech,rewarded_video,fatigued,0.6805555555555557,5.219567700434048,assets/creative_500480.png
500481,0.56795454,-0.17075753,tsne_pca_fallback,fintech,interstitial,stable,0.5623456790123457,4.977515724588813,assets/creative_500481.png
500482,0.45835936,-0.6651602,tsne_pca_fallback,fintech,native,stable,0.587037037037037,5.829378157282623,assets/creative_500482.png
500483,0.43965793,-0.64903367,tsne_pca_fallback,fintech,native,stable,0.5287037037037038,5.5415046400734935,assets/creative_500483.png
500484,0.78572416,0.42623794,tsne_pca_fallback,fintech,interstitial,stable,0.5339506172839507,4.371921705119743,assets/creative_500484.png
500485,0.68860483,0.3851875,tsne_pca_fallback,fintech,native,stable,0.5086419753086419,5.521233104924245,assets/creative_500485.png
500486,0.7988163,-0.4606896,tsne_pca_fallback,travel,interstitial,fatigued,0.6339506172839506,6.24295608409436,assets/creative_500486.png
500487,0.72962916,-0.63963866,tsne_pca_fallback,travel,rewarded_video,fatigued,0.7787037037037038,6.794165960240916,assets/creative_500487.png
500488,0.8873409,-0.4849248,tsne_pca_fallback,travel,interstitial,stable,0.571604938271605,5.733582806522088,assets/creative_500488.png
500489,0.78965163,-0.4960947,tsne_pca_fallback,travel,rewarded_video,fatigued,0.837037037037037,7.659898212927305,assets/creative_500489.png
500490,0.49074304,-0.56374514,tsne_pca_fallback,travel,native,stable,0.3203703703703703,4.731798944612072,assets/creative_500490.png
500491,0.9805933,0.08032894,tsne_pca_fallback,travel,rewarded_video,fatigued,0.7231481481481481,6.113803075686949,assets/creative_500491.png
500492,0.12714171,0.86401725,tsne_pca_fallback,food_delivery,banner,underperformer,0.1265432098765432,1.8212811978678147,assets/creative_500492.png
500493,0.2304436,0.8597686,tsne_pca_fallback,food_delivery,banner,underperformer,0.1910493827160494,2.2021730694606134,assets/creative_500493.png
500494,-0.25843787,0.40856183,tsne_pca_fallback,food_delivery,banner,underperformer,0.1228395061728395,1.884087912267272,assets/creative_500494.png
500495,0.15876973,0.88401747,tsne_pca_fallback,food_delivery,banner,underperformer,0.1666666666666666,2.0736325975217347,assets/creative_500495.png
500496,0.20153081,0.78524554,tsne_pca_fallback,food_delivery,interstitial,stable,0.2876543209876543,2.2380797197384767,assets/creative_500496.png
500497,0.10324991,0.9944241,tsne_pca_fallback,food_delivery,rewarded_video,stable,0.4660493827160494,2.2912207127678257,assets/creative_500497.png
500498,0.32578933,-0.8122777,tsne_pca_fallback,entertainment,native,stable,0.5669753086419753,2.6932457078450254,assets/creative_500498.png
500499,0.27611482,-0.36871588,tsne_pca_fallback,entertainment,interstitial,stable,0.5524691358024691,2.197441628362516,assets/creative_500499.png
500500,0.22160792,-0.27256227,tsne_pca_fallback,entertainment,interstitial,stable,0.4725308641975308,1.983140713261951,assets/creative_500500.png
500501,0.30477798,-0.8836339,tsne_pca_fallback,entertainment,interstitial,fatigued,0.6188271604938271,2.320801235883552,assets/creative_500501.png
500502,0.27360463,-0.64283794,tsne_pca_fallback,entertainment,native,stable,0.6191358024691357,2.8440330537232423,assets/creative_500502.png
500503,0.30106318,-0.31667715,tsne_pca_fallback,entertainment,interstitial,stable,0.4117283950617283,1.920121270111239,assets/creative_500503.png
500504,-0.72307354,0.137429,tsne_pca_fallback,gaming,interstitial,fatigued,0.6188271604938271,1.3120184424515202,assets/creative_500504.png
500505,-0.60155183,0.042193294,tsne_pca_fallback,gaming,playable,stable,0.6932098765432099,1.4443653030972274,assets/creative_500505.png
500506,-0.57765365,0.13005412,tsne_pca_fallback,gaming,interstitial,fatigued,0.5882716049382716,1.2306561741658963,assets/creative_500506.png
500507,-0.85202813,0.5028509,tsne_pca_fallback,gaming,playable,top_performer,0.8416666666666667,2.401432361845693,assets/creative_500507.png
500508,-0.5688267,0.4494828,tsne_pca_fallback,gaming,interstitial,stable,0.4280864197530865,0.8586314662055392,assets/creative_500508.png
500509,-0.6221596,0.4274397,tsne_pca_fallback,gaming,playable,fatigued,0.678395061728395,1.392240552091573,assets/creative_500509.png
500510,-0.09919679,0.03469503,tsne_pca_fallback,ecommerce,interstitial,stable,0.3947530864197531,2.872679293259874,assets/creative_500510.png
500511,0.17647552,0.17004275,tsne_pca_fallback,ecommerce,native,stable,0.4660493827160493,4.014781702201274,assets/creative_500511.png
500512,0.14414358,0.12662971,tsne_pca_fallback,ecommerce,native,stable,0.5419753086419753,4.854554422911934,assets/creative_500512.png
500513,-0.09910196,0.33938682,tsne_pca_fallback,ecommerce,interstitial,stable,0.4234567901234567,3.088576072716223,assets/creative_500513.png
500514,-0.0716331,0.33427143,tsne_pca_fallback,ecommerce,interstitial,stable,0.5030864197530863,3.694492077010553,assets/creative_500514.png
500515,0.14587116,0.13046157,tsne_pca_fallback,ecommerce,native,stable,0.5345679012345679,5.124723496209135,assets/creative_500515.png
500516,0.32275856,0.11213446,tsne_pca_fallback,fintech,native,stable,0.5185185185185185,10.13728367143949,assets/creative_500516.png
500517,0.73463166,-0.13628346,tsne_pca_fallback,fintech,banner,stable,0.3410493827160494,7.167327651185714,assets/creative_500517.png
500518,0.45682704,-0.16700816,tsne_pca_fallback,fintech,interstitial,stable,0.6716049382716051,9.979363178153214,assets/creative_500518.png
500519,0.40234637,-0.0539518,tsne_pca_fallback,fintech,banner,stable,0.4364197530864198,8.931140374239748,assets/creative_500519.png
500520,0.72146785,-0.19782466,tsne_pca_fallback,fintech,rewarded_video,fatigued,0.7561728395061729,9.614111876467398,assets/creative_500520.png
500521,0.40955663,-0.032122612,tsne_pca_fallback,fintech,banner,stable,0.4987654320987654,10.328374744648883,assets/creative_500521.png
500522,0.5431154,-0.54242736,tsne_pca_fallback,travel,native,stable,0.3228395061728396,4.787313101836439,assets/creative_500522.png
500523,0.42686605,-0.36445445,tsne_pca_fallback,travel,native,stable,0.5114197530864197,6.692202074348175,assets/creative_500523.png
500524,0.9574754,-0.29651576,tsne_pca_fallback,travel,rewarded_video,fatigued,0.6820987654320988,6.024818750726801,assets/creative_500524.png
500525,0.72542,-0.46690017,tsne_pca_fallback,travel,rewarded_video,top_performer,0.8333333333333334,7.743698949125434,assets/creative_500525.png
500526,0.8464631,0.3049115,tsne_pca_fallback,travel,interstitial,stable,0.4756172839506172,5.047410831555157,assets/creative_500526.png
500527,0.80919933,0.3103515,tsne_pca_fallback,travel,rewarded_video,top_performer,0.7885802469135802,7.122713910586939,assets/creative_500527.png
500528,-0.19223869,0.41546452,tsne_pca_fallback,food_delivery,banner,underperformer,0.024074074074074,1.0140610207445964,assets/creative_500528.png
500529,0.11928213,0.51229787,tsne_pca_fallback,food_delivery,native,stable,0.299074074074074,1.7595091396178075,assets/creative_500529.png
500530,-0.004166305,0.6763389,tsne_pca_fallback,food_delivery,playable,stable,0.3024691358024691,1.1732710700927826,assets/creative_500530.png
500531,0.024914026,0.7430122,tsne_pca_fallback,food_delivery,rewarded_video,stable,0.3632716049382716,1.4186329981926624,assets/creative_500531.png
500532,0.19587648,0.7948201,tsne_pca_fallback,food_delivery,interstitial,underperformer,0.1314814814814815,1.1412603052389212,assets/creative_500532.png
500533,0.028828025,0.68962157,tsne_pca_fallback,food_delivery,banner,underperformer,0.0459876543209876,1.1184319361798116,assets/creative_500533.png
500534,0.3519268,-0.62783873,tsne_pca_fallback,entertainment,native,underperformer,0.1743827160493827,1.954388577327339,assets/creative_500534.png
500535,0.08679962,-0.58270365,tsne_pca_fallback,entertainment,interstitial,stable,0.341358024691358,2.0912255536177176,assets/creative_500535.png
500536,0.13007474,-0.3094834,tsne_pca_fallback,entertainment,rewarded_video,stable,0.4018518518518518,2.086874126945085,assets/creative_500536.png
500537,0.2795267,-0.89253974,tsne_pca_fallback,entertainment,interstitial,underperformer,0.1669753086419753,1.7371886629106024,assets/creative_500537.png
500538,0.25701034,-0.51961726,tsne_pca_fallback,entertainment,native,stable,0.2231481481481481,2.1011146248242705,assets/creative_500538.png
500539,0.27150476,-0.9751856,tsne_pca_fallback,entertainment,rewarded_video,stable,0.4774691358024691,2.2658354753730467,assets/creative_500539.png
500540,-0.8923557,0.44866693,tsne_pca_fallback,gaming,interstitial,stable,0.3515432098765432,0.8533569215832197,assets/creative_500540.png
500541,-0.58146423,0.11503291,tsne_pca_fallback,gaming,interstitial,stable,0.5033950617283951,1.2006184565145157,assets/creative_500541.png
500542,-0.9143123,0.10016596,tsne_pca_fallback,gaming,playable,stable,0.5774691358024692,1.2719106930253972,assets/creative_500542.png
500543,-0.7627569,0.15923822,tsne_pca_fallback,gaming,rewarded_video,stable,0.5790123456790123,1.226790225485861,assets/creative_500543.png
500544,-0.9011166,0.21946692,tsne_pca_fallback,gaming,rewarded_video,stable,0.5342592592592593,1.16294301400637,assets/creative_500544.png
500545,-0.7896097,0.40381813,tsne_pca_fallback,gaming,playable,fatigued,0.6203703703703703,1.3529604415219223,assets/creative_500545.png
500546,0.22339976,0.7353996,tsne_pca_fallback,ecommerce,interstitial,stable,0.3629629629629629,2.0226761020532784,assets/creative_500546.png
500547,0.0008995533,0.28356278,tsne_pca_fallback,ecommerce,banner,stable,0.3466049382716049,2.405355002312834,assets/creative_500547.png
500548,0.32332623,0.57988346,tsne_pca_fallback,ecommerce,banner,underperformer,0.1682098765432098,1.8557713963267195,assets/creative_500548.png
500549,0.29011703,0.44851363,tsne_pca_fallback,ecommerce,interstitial,stable,0.4558641975308641,2.2639405961119854,assets/creative_500549.png
500550,0.17977023,0.2208935,tsne_pca_fallback,ecommerce,native,stable,0.3839506172839506,2.711567224629677,assets/creative_500550.png
500551,0.20207727,0.40171134,tsne_pca_fallback,ecommerce,native,stable,0.4342592592592593,2.766092044775869,assets/creative_500551.png
500552,0.68434215,0.3922119,tsne_pca_fallback,fintech,native,stable,0.6425925925925925,9.552503384656404,assets/creative_500552.png
500553,0.6806408,0.4136113,tsne_pca_fallback,fintech,native,stable,0.45,7.134724667677001,assets/creative_500553.png
500554,0.22249043,-0.023110747,tsne_pca_fallback,fintech,native,stable,0.6358024691358025,9.45580065832053,assets/creative_500554.png
500555,0.67799234,-0.17572671,tsne_pca_fallback,fintech,interstitial,stable,0.4641975308641975,5.943934938639875,assets/creative_500555.png
500556,0.7193394,0.2804252,tsne_pca_fallback,fintech,interstitial,stable,0.686111111111111,7.901154762549412,assets/creative_500556.png
500557,0.4554267,-0.29825723,tsne_pca_fallback,fintech,native,stable,0.4898148148148148,7.575162030537618,assets/creative_500557.png
500558,0.8589711,0.25775182,tsne_pca_fallback,travel,interstitial,stable,0.7777777777777777,12.609035902007008,assets/creative_500558.png
500559,0.9501946,0.18737316,tsne_pca_fallback,travel,interstitial,fatigued,0.696604938271605,10.699081978819434,assets/creative_500559.png
500560,0.7642051,-0.6531131,tsne_pca_fallback,travel,rewarded_video,top_performer,0.8654320987654321,13.391615987485372,assets/creative_500560.png
500561,0.86312604,0.29187703,tsne_pca_fallback,travel,interstitial,fatigued,0.6024691358024691,8.890627927073199,assets/creative_500561.png
500562,0.956908,-0.27038258,tsne_pca_fallback,travel,rewarded_video,fatigued,0.766358024691358,10.260437991688736,assets/creative_500562.png
500563,0.97418165,0.24499166,tsne_pca_fallback,travel,rewarded_video,fatigued,0.7527777777777778,10.634869896210365,assets/creative_500563.png
500564,-0.2506774,0.38395095,tsne_pca_fallback,food_delivery,banner,stable,0.4564814814814815,1.8721071521383368,assets/creative_500564.png
500565,0.096918225,0.35118115,tsne_pca_fallback,food_delivery,native,fatigued,0.7441358024691359,2.7117296077791253,assets/creative_500565.png
500566,0.057101607,0.4853655,tsne_pca_fallback,food_delivery,native,stable,0.7320987654320987,2.582747685145017,assets/creative_500566.png
500567,-0.12909824,0.6156384,tsne_pca_fallback,food_delivery,banner,underperformer,0.1808641975308641,1.2943824051260924,assets/creative_500567.png
500568,0.035694838,0.49162877,tsne_pca_fallback,food_delivery,native,stable,0.4765432098765432,1.843610899822319,assets/creative_500568.png
500569,0.0900929,0.4462589,tsne_pca_fallback,food_delivery,native,fatigued,0.6391975308641976,2.207796858409081,assets/creative_500569.png
500570,0.38617396,-0.59100324,tsne_pca_fallback,entertainment,native,stable,0.654320987654321,2.963071012310832,assets/creative_500570.png
500571,0.19981706,-0.38628823,tsne_pca_fallback,entertainment,banner,stable,0.2858024691358025,1.9713017414654064,assets/creative_500571.png
500572,0.51866245,0.5079745,tsne_pca_fallback,entertainment,interstitial,stable,0.4567901234567901,1.9317392645873217,assets/creative_500572.png
500573,0.281798,-0.95288515,tsne_pca_fallback,entertainment,rewarded_video,fatigued,0.6570987654320987,2.2661262279057097,assets/creative_500573.png
500574,0.19071925,-0.3295051,tsne_pca_fallback,entertainment,interstitial,stable,0.7191358024691358,2.7006019873664617,assets/creative_500574.png
500575,0.25703824,-0.9334559,tsne_pca_fallback,entertainment,interstitial,fatigued,0.582716049382716,2.349449929478138,assets/creative_500575.png
500576,-0.74634075,0.13050997,tsne_pca_fallback,gaming,interstitial,stable,0.4725308641975309,0.8444973277899612,assets/creative_500576.png
500577,-0.7731967,0.23797572,tsne_pca_fallback,gaming,playable,stable,0.5635802469135802,0.9867690469653896,assets/creative_500577.png
500578,-0.96864504,0.18887746,tsne_pca_fallback,gaming,interstitial,stable,0.4373456790123457,0.8078741315323686,assets/creative_500578.png
500579,-0.8938534,0.5110723,tsne_pca_fallback,gaming,interstitial,stable,0.5709876543209876,1.08918629609447,assets/creative_500579.png
500580,-0.9171275,0.07519019,tsne_pca_fallback,gaming,rewarded_video,stable,0.571604938271605,0.9910828778088864,assets/creative_500580.png
500581,-0.72287565,0.14363647,tsne_pca_fallback,gaming,interstitial,stable,0.5243827160493827,0.977217171818009,assets/creative_500581.png
500582,0.35832453,0.5859833,tsne_pca_fallback,ecommerce,banner,underperformer,0.0746913580246913,1.5911021082526735,assets/creative_500582.png
500583,-0.05998212,0.07361221,tsne_pca_fallback,ecommerce,interstitial,stable,0.3873456790123457,2.167136001523355,assets/creative_500583.png
500584,0.19930029,0.19763517,tsne_pca_fallback,ecommerce,native,stable,0.3256172839506173,2.4383543813540727,assets/creative_500584.png
500585,-0.051011264,0.30299556,tsne_pca_fallback,ecommerce,rewarded_video,stable,0.457716049382716,2.108017974997003,assets/creative_500585.png
500586,0.19739377,0.22848105,tsne_pca_fallback,ecommerce,native,stable,0.324074074074074,2.466508948036258,assets/creative_500586.png
500587,0.31101167,0.66234255,tsne_pca_fallback,ecommerce,interstitial,stable,0.312037037037037,2.015158103825956,assets/creative_500587.png
500588,0.46554148,-0.104982436,tsne_pca_fallback,fintech,banner,stable,0.4030864197530864,5.291175563698956,assets/creative_500588.png
500589,0.5884476,-0.0798437,tsne_pca_fallback,fintech,banner,stable,0.6620370370370371,7.218215233192783,assets/creative_500589.png
500590,0.5512254,0.18231726,tsne_pca_fallback,fintech,banner,stable,0.3509259259259258,4.529101931606313,assets/creative_500590.png
500591,0.42837632,-0.6075952,tsne_pca_fallback,fintech,native,stable,0.5475308641975309,6.084210257874258,assets/creative_500591.png
500592,0.7603667,0.34833252,tsne_pca_fallback,fintech,rewarded_video,fatigued,0.7083333333333334,5.787031281404861,assets/creative_500592.png
500593,0.61700666,-0.026436806,tsne_pca_fallback,fintech,interstitial,stable,0.770679012345679,6.461365718040491,assets/creative_500593.png
500594,0.6476337,0.36674857,tsne_pca_fallback,travel,native,fatigued,0.6589506172839507,9.79551852356194,assets/creative_500594.png
500595,0.980705,-0.2561187,tsne_pca_fallback,travel,rewarded_video,top_performer,0.8790123456790123,10.41913601589925,assets/creative_500595.png
500596,0.71576715,-0.494891,tsne_pca_fallback,travel,rewarded_video,fatigued,0.7030864197530864,7.16451149333651,assets/creative_500596.png
500597,0.83990014,-0.61099607,tsne_pca_fallback,travel,interstitial,fatigued,0.6290123456790123,7.33940152402404,assets/creative_500597.png
500598,0.948894,0.19466138,tsne_pca_fallback,travel,interstitial,fatigued,0.7388888888888889,8.579681793924244,assets/creative_500598.png
500599,0.76338553,-0.65287834,tsne_pca_fallback,travel,rewarded_video,stable,0.7206790123456791,7.660942405730999,assets/creative_500599.png
500600,-0.13603067,0.6137887,tsne_pca_fallback,food_delivery,interstitial,stable,0.5209876543209876,1.44857709337839,assets/creative_500600.png
500601,-0.14970708,0.38442898,tsne_pca_fallback,food_delivery,interstitial,stable,0.5333333333333333,1.5155916158296268,assets/creative_500601.png
500602,-0.14674646,0.74776614,tsne_pca_fallback,food_delivery,rewarded_video,fatigued,0.6015432098765432,1.5232592849757205,assets/creative_500602.png
500603,0.08553791,0.98178077,tsne_pca_fallback,food_delivery,interstitial,stable,0.3567901234567901,1.265024770724582,assets/creative_500603.png
500604,0.14579666,0.5471777,tsne_pca_fallback,food_delivery,native,stable,0.4083333333333334,1.539199974465408,assets/creative_500604.png
500605,0.054669976,0.8969742,tsne_pca_fallback,food_delivery,banner,stable,0.2231481481481481,1.2435957432988465,assets/creative_500605.png
500606,0.36221468,-0.684008,tsne_pca_fallback,entertainment,native,stable,0.4206790123456789,1.7280272440752604,assets/creative_500606.png
500607,0.09802234,-0.61144495,tsne_pca_fallback,entertainment,interstitial,stable,0.5342592592592593,1.6581119827430282,assets/creative_500607.png
500608,0.30008113,-0.8241734,tsne_pca_fallback,entertainment,native,stable,0.3354938271604937,1.566927048090497,assets/creative_500608.png
500609,0.26900005,-1.0,tsne_pca_fallback,entertainment,rewarded_video,stable,0.6453703703703704,1.855357486375727,assets/creative_500609.png
500610,0.2990948,-0.21880668,tsne_pca_fallback,entertainment,rewarded_video,stable,0.6839506172839506,1.961006144481949,assets/creative_500610.png
500611,0.48362076,0.44920242,tsne_pca_fallback,entertainment,rewarded_video,fatigued,0.6432098765432098,1.8638649479803,assets/creative_500611.png
500612,-0.6501485,0.46725643,tsne_pca_fallback,gaming,banner,stable,0.3598765432098765,0.8953269632778265,assets/creative_500612.png
500613,-0.965898,0.18151641,tsne_pca_fallback,gaming,interstitial,fatigued,0.6083333333333333,1.1986383338830635,assets/creative_500613.png
500614,-0.56584847,0.41016924,tsne_pca_fallback,gaming,playable,fatigued,0.6716049382716051,1.3309680726773665,assets/creative_500614.png
500615,-0.63553643,0.13286078,tsne_pca_fallback,gaming,playable,fatigued,0.6743827160493826,1.3410847271735749,assets/creative_500615.png
500616,-0.6715262,0.40231872,tsne_pca_fallback,gaming,playable,stable,0.7237654320987654,1.5867112261177003,assets/creative_500616.png
500617,-0.77032113,0.24200761,tsne_pca_fallback,gaming,rewarded_video,fatigued,0.5904320987654321,1.0770036702501498,assets/creative_500617.png
500618,-0.05712354,0.117171764,tsne_pca_fallback,ecommerce,interstitial,stable,0.387037037037037,3.138048265930661,assets/creative_500618.png
